,id,label,review
5857,train_005858,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn   Shop phục vụ rất tốt  Hàng auth lọ dễ thương  Mask có mùi thơm dễ chịu  Khi sử dụng trên môi thì hơi dính 1 chút "" "
2690,train_002690,1,"""Vừa mua về thì sạc pin đã không vào chỉ có cắm nguồn mới nghe được  gọi số điện thoại hỗ trợ thì kêu báo kỹ thuật xong để đấy ko thấy gọi lại  Loa mở chưa max volume nghe đã rè rè"" "
10080,train_010083,1,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém"" "
11171,train_011174,1,"""Giao nhầm hàng   đặt ủ kén carter nhưng lại giao cái chăn"" "
6558,train_006559,0,"""giao hàng nhanh  Đóng gói cẩn thận,   date mới Tư vấn nhiệt tình ❤️"" "
12777,train_012783,1,"""Tham ko giong nhu hinh chup tron trot ko phu hop de tap yoga"" "
1695,train_001695,0,"""Sau 3 lần sử dụng  Mình nxet: Miếng dán ko hút mụn mà là dính luôn mụngiống lột đi nhẹ nhàng  Dùng lành tính mỗi tội k bám chắc như mong đợi  Nói chung để ngăn mụn sưng tạm thời khỏi bụi bẩn  Chất lượng 4 sao  tặng thêm 1 sao phục vụ nên vẫn để 5sao "" "
6455,train_006456,0,""" Chất lượng sản phẩm tuyệt vời tinh bột nghệ mà ăn cực kì ngon nhé mng 😊😊 giòn ngon như ăn kẹo vậy đó   Shop còn gửi thêm tờ giấy kiểm nghiệm chất lượng   Vậy nên an toàn lắm ạ   Sẽ ủng hộ shop dài dài "" "
11912,train_011915,1,""" Chất lượng sản phẩm rất kém  bánh ăn hôi gắt cổ ko nên mua"" "
15961,train_015975,1,"""Mình đặt 5 gói mặt nạ su:m trắng mà shop giao 5 gói đen ạ"" "
4439,train_004439,1,"""Khay làm bằng nhựa PC rất có  hại cho sức khỏe  Nấu nướng mà khay bằng nhựa thì nên hạn chế "" "
12725,train_012731,1,"""Không như màu yêu cầu   Quạt k chạy"" "
1760,train_001760,1,"""Chính sách bảo hành của tiki tốt tới mức tôi phải bỏ ra 2 buổi sáng chạy vòng vòng mà không nhận lại được gì?Bắt buộc đánh giá nên phải đánh giá 1 sao chứ lý ra chả đáng sao nào cả  Điện thoại mua chưa đầy 2 tháng thì bị hư  Các bạn nói bảo hành ở iservice và fptservice trên toàn quốc  Tôi đến 72B Đinh Tiên Hoàng thì nhận được câu trả lời là không phải sản phẩm của fpt nên không bảo hành  Tôi gọi lên tổng đài thì anh kỹ thuật viên liên hệ lại với câu nói y chang """"bảo hành ở iservice và fptservice trên toàn quốc"""" và hướng dẫn tôi đến 72B Đinh Tiên Hoàng trong khi tôi đã nói bên đó từ chối bảo hành, thì được hướng dẫn là đến 39 Nguyễn Thị Diệu thì chắc chắn sẽ được bảo hành  Và tôi có hỏi là nếu đến đó không được thì sao, anh trả lời là tới đó chắc chắn chị sẽ được bảo hành nếu không được bên bạn sẽ tới thu hồi để bảo hành  Sáng nay tôi đến thì được trả lời là iservice đã chuyển hơn 2 tháng rồi  Ủa địa chỉ chuyển đổi các bạn không hề cập nhật và còn hướng dẫn khách hàng đến bảo hành là sao vậy? Không biết cái bình luận này có được admin cho lên hay xóa đi nữa nhờ :D"" "
14127,train_014140,0,"""Giày nhẹ êm chân "" "
9973,train_009976,1,"""Giao hàng kg đúng màu mình đã chọn"" "
1918,train_001918,0,""" Shop phục vụ rất tốt san pham như hình"" "
2742,train_002742,0,"""Được chỉ chủ tặng kèm vòng tay xinh  Cám ơn ạ! Hàng chất lượng"" "
11119,train_011122,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt sản phẩm quá đẹp luôn  Thích lắm Luôn  Đúng là hàng hiệu quá chất luôn  Chị em mua sắm đồng Hồ yên tâm mua ở đây nha  "" "
4077,train_004077,1,"""Hộp nhạc của xe bị hỏng không sử dụng được "" "
8489,train_008490,1,"""Áo rộng hơn so với bảng size mình đặt màu xanh đậm shop lại giao màu xanh nước biển"" "
9571,train_009573,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền  Cám ơn b nha  Momg s mãi được kh  hảng hài lòng    ☺"" "
3828,train_003828,0,"""Đẹp nhưng phía trong giày hơi bị bong da 1 tí nói chung là ok"" "
14139,train_014152,0,"""Giay ok  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn"" "
15125,train_015139,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn, Mùi thơm nhe  :)"" "
12463,train_012468,0,"""Hình dán rất cute"" "
1781,train_001781,0,""" Chất lượng sản phẩm tuyệt vời đúng chuẩn quốc tế"" "
3686,train_003686,0,"""Chưa test nhưng shop đóng hàng kĩ có bao băng keo lại để ko bị chảy 👍"" "
2182,train_002182,1,"""Shop xem lại phân loại size size 50 ghi 8-10kg mà con mình 9kg ko mặc vừa  Bảo đổi cho khách nhưng khách hỏi đổi mãi k thấy gì  Cùng là mẹ bỉm nên bán hàng có tâm 1 chút :)"" "
13943,train_013956,0,""" Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền Rất ngon còn dc tặng gói nhỏ nữa  Hàng kg vụn lắm sẽ ủng hộ shop "" "
5323,train_005324,0,"""Chất lượng sản phẩm tuyệt vời  Đóng gói sản phẩm rất đẹp và chắc chắn  Shop phục vụ rất tốt  Rất đáng tiền  Thời gian giao hàng rất nhanh"" "
7770,train_007771,0,"""bột thơm bé ăn nhiều"" "
756,train_000756,0,"""Không biết là chất ntn  Nhưng em đã mua lần này là đôi yeezy thứ 5 rồi ạ "" "
8554,train_008555,1,"""Quá thất vọng vì shop  Ko nói đến hàng auth hay fake shop lên flash sale nhưng bán hàng cận date cho khách  Mua hàng từ đầu tháng 7/2018 giao hàng sản suất từ 29/9/2015  Thử hỏi trong 2-3 tháng ai dùng hết đc chai này  Mng cẩn thận khi mua hàng từ shop này"" "
15216,train_015230,1,"""Ms gửi hàng về mà đã dính bẩn mấy chỗ như hộp bút cũ"" "
2847,train_002847,1,"""đồng hồ nói k trầy mà mới mua về xài chưa đc 1ngafy là trầy r       Rất không đáng tiền Rất không đáng tiền Shop phục vụ rất kém"" "
2062,train_002062,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền sản phẩm lên màu rất đẹp"" "
9031,train_009033,1,"""K đúng màu  Gửi màu tào lao Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém"" "
5786,train_005787,1,"""Khi mua mình có đọc cmt của mọi người thấy khá nhiều người nói tới vấn đề sai chính tả nhưng mình nghĩ chỉ một ít thôi ai ngờ đọc rồi mới thấy lỗi chính tả nhiều kinh khủng kể cả những từ bình thường nhất cũng sai thiếu chữ  Bên xuất bản khá cẩu thả  Nếu ai nặng về câu chữ chính tả ko nên mua bộ này"" "
3743,train_003743,0,""" Chất lượng sản phẩm tuyệt vời! Rất hài lòng với shop! Sách rất đẹp!  Đóng gói sản phẩm rất đẹp và chắc chắn"" "
6953,train_006954,1,"""vai mong"" "
6824,train_006825,1,"""Shop giao hàng nói hết máy hơi nước nhưng lỡ đặt rồi 1l rồi mình đã trả hàng lại đặt lần s nói để 55k vào tring bịt giao hàng ai ngờ lại không có làm ăn như vậy mính khokng dám mua nữa trong khi minhg mua đã 3l mua dùm mà còn phải bỏ 55k để trả "" "
5468,train_005469,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh  Sẽ tiếp tục ủng hộ"" "
16060,train_016074,0,"""""ồ rất tiện và gọn"""" "
8549,train_008550,1,"""Đậu nành giống như bị mốc còn mấy loại khác ăn rất dở ko ngon lại k dc giòn nói chung rất tệ"" "
236,train_000236,0,"""Shop giao hàng nhanh Chất lượng sản phẩm rất đáng tiền cấc bác ạ"" "
10535,train_010538,0,"""Cực ưng 😍 Thanks shop nhé Sẽ ủng hộ shop dài dài"" "
1,train_000001,0,""" Chất lượng sản phẩm tuyệt vời   Son mịn nhưng khi đánh lên không như màu trên ảnh"" "
15834,train_015848,0,"""Giá tốt cảm ứng nhạy    ủng hộ 5 sao"" "
13013,train_013020,1,"""Mình vừa nhận được son vào sáng nay thực sự thấy thất vọng  Nếu như do môi mình khô thì đành chịu nhưng chẳng lẽ môi mấy người bạn mình bị khô hết sao? Son tô lên không đều màu rất khô mặc dù đã dùng cây tán màu mà vẫn vón cục?  why? Dùng kèm với son dưỡng son bóng càng thấy kinh khủng hơn  Chưa bao giờ thất vọng về hàng của Tiki như lần này "" "
6114,train_006115,0,""" Đóng gói sản phẩm đẹp nhưng mà làm đổ dọn mắc mệt 😂 bán hàng có tâm giải đáp thắc mắc của khách nhanh 👍🏻👍🏻 chất lượng ok"" "
2876,train_002876,1,"""Lưỡi quá mềm bong sơn dùng tay bẻ nhẽ đã oãi "" "
5522,train_005523,0,""" Chất lượng sản phẩm tuyệt vời lên màu cực chuẩn 👍👍👍👍👍"" "
7318,train_007319,0,"""Số lượng bánh trong thùng nhiều hơn cả trên thông tin sản phẩm nữa mặc dù đi đường xa nhưng chỉ có vài ba cái bị nén lại thôi bánh ăn ngon lần sau sẽ ủng hộ tiếp ạ"" "
15217,train_015231,0,"""Đóng gói sản phẩm vô cùng chắc chắn giao hàng nhanh  Dù là hàng tặng thì không quá kì vọng nhưng kéo cùn quá hem cắt được  Lưu ý cho các bạn sau mua hàng "" "
1509,train_001509,0,"""Mẫu mã đẹp chất lượng thì phải đợi thời gian "" "
15025,train_015039,0,"""Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền  Thích vì dòng máy nào cũng có  <3"" "
7788,train_007789,1,""" Chất lượng sản phẩm kém  Mới mua về mà cây móc màu vàng 3 0 mm đã rớt ra ngoài thanh cài trên hộp thì bị gãy  Chất liệu cây móc ko phải bằng inox cảm giác giống như nhựa rồi xi lên hay sao á  Đúng là tiền nào của nấy "" "
6636,train_006637,1,"""Cố ý giao kính bể rồi viện lý do"" "
1272,train_001272,0,"""Hàng tốt hơn mong đợi"" "
9702,train_009704,1,"""Chất lượng sau khi dùng thử rất kém"" "
9604,train_009606,0,"""""mua hàng lô 25k vẫn xài tốt"""" "
8271,train_008272,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn  Đang check code  Và kết quả như hình ảnh đã đăng kèm theo!  Chất luọngw thế nào thì chưa biết :))  Xin cảm ơn shop! "" "
14339,train_014352,1,"""Chữ in trên vỏ bị mờ làm mình cảm giác như hàng fake  Ko có tờ HDSD"" "
10832,train_010835,1,"""Quá chán mua một loại giáo hàng 1 loại"" "
15893,train_015907,1,"""Mua 3 mà giao 2"" "
14169,train_014182,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Shop bán hàng rất chu đáo chụp cả date cho khách xem  Hàng date rất mới  Rất hài lòng "" "
9232,train_009234,1,""" Chất lượng sản phẩm rất kémChuot sai r nha moi nguoi dung mua :(( "" "
4571,train_004571,0,"""đóng gói ko cẩn thận  hàng chấp nhận đươc"" "
14144,train_014157,1,"""Shop không giao hàng đúng màu khách đã chọn"" "
8600,train_008601,0,"""Mask đa dạng xong còn cute 😍 chắc sẽ giữ máy cái cute lại dùng sau  Rất đáng đồng tiền bát gạo chị chủ còn tặng thêm quà nhỏ xinh nữa 😘  Chắc chắn dùng hết e sẽ mua tiếp"" "
14392,train_014405,1,"""Hộp máy khâu nhìn hơi cũ shop ah!!!!"" "
1817,train_001817,1,"""Sản phẩm mình đặt theo đơn hàng hình đính kèm Shop giao thiếu sp lưới tắm em bé nhưng khi mình liên lạc thì nói giao đủ và có thái độ im lặng không giải quyết triệt để tin nhắn mình gửi 1 ngày trôi qua shop Ko có ai phản hồi mặc dù shop có online Shop buôn bán không uy tín Shop phục vụ rất kém "" "
3450,train_003450,0,"""Ăn với sữa cực ngon"" "
9403,train_009405,1,""" Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém Báo bị lỗi hứa mai trả   Cuối cùng im luôn  "" "
12825,train_012831,1,"""Chất lượng sp kém ko phải da  Nói chung tiền nào của nấy"" "
7226,train_007227,1,"""Giao thiếu k hoàn lừa đảo Chất lượng sản phẩm rất kém"" "
13880,train_013892,1,"""Óc chó mình nhận được bị vỡ một số bị vỡ vụn mịn luôn nhìn rất khó chịu không biết vì vận chuyển hay là vì nhân được cạy rồi nó như vậy nữa > <Nghe mùi hôi hôi nữa mặc dù HSD rất dài 7/2018-7/2019"" "
278,train_000278,0,"""Chất  Chất lượng sản phẩm tuyệt vời  Đc shop tặng thêm gói trà đào xinh xinh 😘  Sẽ ủng hộ shop nhiều hơn "" "
2139,train_002139,0,"""Hàng đẹp  dây Khoá chính hơi ngắn nhét sách hơi bất tiện  Mog shop ra sp mới dây khoá dài hơn tý và có ngăn phụ để thẻ ở dây đeo càg tốt nên mua "" "
3664,train_003664,0,"""Đông hồ đẹp  Rất ưng "" "
1737,train_001737,0,"""Sản phẩm dùng tốt  Không biết độ bền ntn thôi"" "
13589,train_013600,1,"""Sau mấy ngày chuột bạch thì đéo phải 4g mà là 3g hỏi shop thì bảo 3g tốc độ cao trả lời vkl "" "
653,train_000653,0,"""Sản phẩm đẹp hơn hình  Hài lòng lắm luôn"" "
15370,train_015384,0,""" Chất lượng sản phẩm tuyệt vời  Shop phục vụ rất tốt  Rất đáng tiền  C chủ bán hàng có tâm nhất quả đất nc dễ thương dễ tính  Sản phẩm thì đa dạng nhiều mẫu mã độc đẹp 👍🏻 rất nên tham khảo shop này nếu như có nhu cầu cần mua giày dép"" "
10072,train_010075,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền  Shop phục vụ rất tốt"" "
3113,train_003113,1,"""  vải k đẹp   k giống hình "" "
5113,train_005113,0,"""Dùng sản phẩm cảm giác như có một lớp màng nước giữ ẩm mịn rất thích nhưng sp này ko phù hợp với da dầu nha trừ trường hợp dùng thêm phấn phủ kiềm dầu thì ok "" "
9227,train_009229,1,"""Mình đã mua hàng của tiki nhiều nhưng lần này thấy thất vọng  Máy chạy kg êm  Với lại sau khi ép thì lại thấy bột nhựa trong ống ép  mn xem trong hình ảnh đính kèm phần bột màu đen đen đo  Kg biết bột nhựa này có trong nước ép kg nữa"" "
5137,train_005137,0,"""Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn hàng như hình giá cả rất rẻ    tiec là  chụp ình lại d vì bỏ nhà r   à 1 dieu là tưởng gương có nắp mà 2 200d k nắp đung r"" "
14143,train_014156,1,""" Chất lượng sản phẩm kém:đi đau chân  Tiền nào của ấy"" "
5153,train_005153,1,"""Em yêu yêu đã ngủ chưa Anh yêu yêu cũng mới vừa ngủ xong Nến yêu yêu cháy trong phòng Tình yêu yêu chảy trong lòng yêu yêu   """" Đây là đoạn mà mình ấn tượng nhất của tác phẩm ! Đơn giản vì có khá vần hay và dễ thương :) Còn lại thì mình vẫn chưa ưng ý cho lắm ! Chú Mèo Gấu khá lụy tình ! Đến nỗi chả buồn bắt chuột và cứ uể oải, mỏi mệt, chán nản, mình đọc mà cũng muốn mệt theo ! Rồi chi tiết mèo kết thân với chuột, tình thương, tình bạn giữa mèo và chuột, thứ tình cảm dường như chẳng thể nào xảy ra ! Nhưng mình nghĩ, lí do để có thứ tình cảm này là do Mèo Gấu """"vì tình chán chuột"""" hay không ? Nếu như Mèo Gấu và Mèo Hoa đang yêu nhau, ở bên nhau thì liệu chú Mèo Gấu có bắt vài con chuột làm quà cho Mèo Hoa không nhỉ ? :) Và ở đây hơi nhiều đoạn tình cảm mà mình nghĩ không cần thiết ! Cái kết thì khá là """"phũ"""" với Mèo Gấu ! Từ đầu đến cuối, truyện dường như bị một bầu không khí u ám bao trùm ! Nếu có thì cũng chỉ có vài tia sáng yếu ớt mà thôi! Chung lại thì cuốn sách này khá là nhạt, chưa sâu sắc, chưa để lại dấu ấn gì nhiều trong lòng mình     Đây cũng chính là nguyên do mà mình chỉ ấn tượng với mỗi đoạn thơ nêu trên :) Là cảm nhận của riêng mình thôi nhé ;)"" "
10897,train_010900,1,"""Sản phẩm sắt đã bị han cái bánh xe ở giữa ko được cân với 4 bánh còn lại "" "
7441,train_007442,1,""" Chất lượng sản phẩm rất kém Sp giặt bị ra màu không phù hợp với trẻ nhỏ"" "
1055,train_001055,1,"""Tào lao hết mức  Hàng đổi chưa nhận đã báo hoàn tất  Lừa tình trắng trợn z "" "
4350,train_004350,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắc   Ko biết phải do trời mưa ko mà cái hộp đựng sản phẩm ước và rách"" "
5166,train_005166,0,"""Quả pin đầu mua xài ok nên nay ủng hộ quả thứ hai  5* cho tất cả  "" "
7354,train_007355,1,"""toi k hieu?mua 3 mon tính tiền ship cả 3!sao k gom lại 1 don hang thoi"" "
11652,train_011655,1,"""Không chỉnh được tốc độ"" "
4309,train_004309,0,"""Đẹp giống y hình Đi êm"" "
9195,train_009197,1,"""Day nho qua"" "
3404,train_003404,0,"""Shop tư vấn nhiệt tình kem đánh lên mịn cũng khá dễ tán da mình hỗn hợp thiên dầu nên không bị mốc màu 101 dành cho da bạn nào trắng có bị xuống tone một chút "" "
7710,train_007711,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền Shop phục vụ rất tốt Sp y hình bé nhà e rất thích "" "
10886,train_010889,0,""" Màu sơn bị lệch nhưng nhìn xa k thấy okeeeeee"" "
11413,train_011416,0,"""Giao hàng hơi lâu lò nướng nướng dc  Mình đã thử nướng hàu"" "
9134,train_009136,0,"""Hàng được đóng gói rất cẩn thận 👍🏻👍🏻👍🏻"" "
633,train_000633,1,""" Chất lượng sản phẩm rất kém thái độ phục vụ không chấp nhận đc  Mọi người không nên mua hàng ở đây"" "
1614,train_001614,1,"""Nhìn như đồ fake :))) mua 1k nên k phàn nàn gì"" "
4639,train_004639,0,"""Shipper giao hàng nhanh hàng được gói cẩn thậnchất lượng sản phẩm tốt ❤️"" "
11509,train_011512,1,"""Thất vọng về sản phẩm chỉ là cuốn sổ bình thường và in bìa giống như hình"" "
11045,train_011048,0,""" Thời gian giao hàng rất nhanh Hôm trc mua màu A06 kiểu màu hơi đất nên nay mua A07 packaging vẫn rất đẹp màu son hơi thiên hồng tươi bánh bèo hơn A06 màu ảnh đăng lên shopee bị giảm chất lượng nên tối hơn ở ngoài"" "
13751,train_013762,1,"""Hop sua gia 1 trieu la day noi gi day"" "
15019,train_015033,1,"""Vừa mở ra đã thấy vỡ  Có dấu hiệu hàng đã qua sử dụng đã trả hàng"" "
2379,train_002379,1,"""Hàng kém chất luơng mở hộp ra đã thấy bụi ở trong mặt đồng hồ"" "
12385,train_012390,1,"""mới gieo chưa biết ra sao"" "
13789,train_013800,0,""" Chất lượng sản phẩm tuyệt vời  Mà vận chuyển hơi bị xóc thì phải  1 ít bị đổ ra ngoài 😂  Mình không thích mùi của em này lắm nhưng tẩy sạch mọi bụi bẩn thật luôn  "" "
5851,train_005852,1,"""36000mah mà sạc có 2h đã hết sạch  kg như mong đợi   giao hàng nhanh ok"" "
13858,train_013870,1,"""Kẹo chua hơn ko giống loại mua ở st Thái Lan "" "
8345,train_008346,0,"""Gói hàng rất đẹp chắc chắn 😍 Hàng y hình 😘 Đẹp dã man luôn 😘 Yêu shop 😘 Mong shop ngày càng phát đạt 😍"" "
14561,train_014574,1,"""Tất mỏng như tất giấy vậy ớ  Chất lượng sản phẩm kém"" "
3253,train_003253,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn Chưa test thử nhưng thấy rất ok"" "
12580,train_012585,0,"""Đã từng mua sp này bên shop thấy hợp nên tiếp tục ủng hộ"" "
4698,train_004698,0,"""Date còn mới "" "
7945,train_007946,1,"""Cần đồ chơi"" "
14976,train_014990,0,"""Kèm dây cột tóc xinh  Ủng hộ  Rate lại cho m nha  "" "
8136,train_008137,1,""" Chất lượng sản phẩm rất kém ko như hình và mô tả Giầy như đồ hàng mã "" "
12366,train_012371,1,"""Mua doi giay giao doi voi lay 200ngan  dt lai sop khg nghe "" "
8955,train_008957,1,"""Ko thể ngửi thấy mùi tinh daau trong kẹp hoặc rất ít tinh dầu nên ko chắc có đuổi nổi muỗi ko  Chắc kẹp vào cho xinh thôi ko có tác dụng  "" "
4953,train_004953,0,"""Balo đẹp mịn  chắc chắn   Bé nhà mình thích lắm  đòi đeo suốt ngày   Buồn cười lắm"" "
7888,train_007889,0,""" Chất lượng sản phẩm tuyệt vời  Có hộp  Vừa ý  "" "
3419,train_003419,1,"""Hàng fake cần trả hàng yêu cầu shop hỗ trợ hoàn trả chất lượng kém bao bì xấu không có hạn sử dụng"" "
2003,train_002003,0,"""Hàng đẹp y hình  Sẽ ủng hộ shop"" "
9140,train_009142,0,"""sp y hình giao hàng nhanh còn được tặng quà nữa ạ^^"" "
12762,train_012768,1,"""Mình mua 2 cái và mùi cuả tủ rất hôi  Cả 2 cái Ngoài ra không được chọn màu nên khi giao ngẫu nhiên màu sẽ gặp phải màu k như ý"" "
8082,train_008083,0,"""Áo họa tiết xinh yêu  Rất thích  GHTK siêu nhanh"" "
11934,train_011937,0,""" Chất lượng sản phẩm tuyệt vời  Táo tặng kèm ăn rất ngon  Cảm ơn Shop "" "
13637,train_013648,1,""" Chất lượng sản phẩm rất kém  Trách nhiệm thì né tránh  Các bạn nghĩ sao mới mua về mà đá bong chỉ và hoàn lại 50% thay vì đổi cho khách hàng??? Thật khó hiểu!!!!"" "
15296,train_015310,1,"""Quá chán lúc nhận hàng đã thấy vỡ tanh bành quá thất vọng với vận chuyển của tiki"" "
1411,train_001411,0,""" Chấ t lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh   hai sản phẩm tốt"" "
14547,train_014560,1,""" Chất lượng sản phẩm rất kém   sản phẩm ko giống hìnhmua một cặp mà hai chiếc khac nhau  chán"" "
3225,train_003225,1,""" Chất lượng sản phẩm rất kém  Shop biết cái kẹp bị gãy thanh gài lò xo nhưng vẫn cố tình gửi đi  Có 14k thôi biết là tiền nào của nấy nhưng đúng là mua bực vào người  Nói chung ko nên mua "" "
4311,train_004311,0,"""Hàng ok,  gói ok, chất lượng ok, sản phẩm ok, giá cả ok,   Mong bạn sẽ phát triển thêm nhá :')"" "
14564,train_014577,0,"""Bánh vừa thơm vừa ngon bên trong nhiều kem sẽ ủng hộ shop dài ạ 😍"" "
8601,train_008602,0,"""Bỉm bé quá  Size M từ 7-12kg mà bỉm chỉ cho trẻ 5-6kg thôibỉm thấm hút ko tốtM bằng S của hãng khác  Shop phục vụ rất tốt Thời gian giao hàng rất nhanh"" "
1016,train_001016,0,"""Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt"" "
4942,train_004942,0,"""Giao hàng nhanh  Dép mang êm chân lắm luôn"" "
11500,train_011503,0,"""Giao hàng nhanh sản phẩm dùng tốt trong tầm giá "" "
4614,train_004614,1,"""Sóng quá kém pm shop ko tl"" "
14634,train_014647,0,""" Chất lượng sản phẩm tuyệt vời  Sản phẩm này rất chất lượng"" "
1536,train_001536,0,"""Bé rất thích Đóng gói sản phẩm rất đẹp và chắc chắn"" "
5098,train_005098,0,""" Chất lượng sản phẩm tuyệt vời shop  Đóng gói sản phẩm rất đẹp và chắc chắn"" "
15838,train_015852,0,"""Hàng rất đẹp đóng gói kĩ  Giá rất rẻ cho một sản phẩm như trên"" "
13330,train_013340,1,"""thất vọng về tiki lần này ảnh quá nhòe  mong tiki rút kinh nghiệm   sản phẩm phải như trong hình chứ"" "
7538,train_007539,0,""" Chất lượng sản phẩm tuyệt vời   Đóng gói sản phẩm rất đẹp và chắc chắn    Rất đáng tiền"" "
9500,train_009502,0,"""Máy êm nhẹ  Chủ shop tư vấn nhiệt tình   Mình chưa sinh e bé nên shop cg hỗ trợ khi nào sinh mới tính bảo hành  Rất ưng ý ạ 👍 mình đã giới thiệu bạn bè để mua ủng hộ thêm "" "
372,train_000372,1,"""Mặc dù đã được đóng gói nhưng khi mở ra thì trông như hàng cũ ấy ạ vỏ ngoài có chỗ bị móp viền vàng bị tróc xung quanh luôn bên trong thì khô cầm lên thấy nhẹ tênh lúc chuốt mi thì cảm giác nặng trĩu vón cục mình mua hàng trên shopee nhiều rồi nhưng đây là lần đầu mình đánh giá thấp như vậy:("" "
4049,train_004049,0,"""Ngũ cốc uống rất ngon thơm ngậy nhưng klo béoooo hii  Chị chủ dễ thương 😊 Chất lượng sản phẩm tuyệt vời"" "
7893,train_007894,0,"""Hàng chuẩn chỉ  Shop giao nhanh chim ưng và sẽ ủng hộ dài ạ"" "
9905,train_009908,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh và đúng thời gian "" "
6056,train_006057,1,"""Shop bán hàng ko có tâm chỉ cốt bán được hàng  Hỏi size trước khi đặt hàng nói có khách mới đặt mà gửi size quá lớn  Bé 10kg gửi size 4 Sao mặc   Chưa bao giờ đánh giá 1* cho shop nào nhưng ko thể chấp nhận kiểu làm ăn này được  Chẳng lẽ trả hàng shop  "" "
5926,train_005927,1,"""O ngoai nhin nho xiu  De duoc 1 bo quan ao mong la het cho  Duong may chac chan  Giao hang nhanh  "" "
5354,train_005355,1,""" Shop phục vụ rất kém mua bộ Nike  xám thì lại gửi Adidas xám "" "
373,train_000373,0,"""Mình chưa dùng kem trị sẹo nên không review được nè, nhưng Baking Soda thì ok rồi, mình mua để tẩy rửa nhà tắm rất ổn  Gói hàng kỹ lưỡng, không móp méo, giao hàng đúng ngày quy định luôn   Bạn nên xem xét thử nhập về thêm mấy đồ dùng trong gia đình nhỏ nhỏ xinh xinh nhé  Có thì mình sẽ ủng hộ nè"" "
14458,train_014471,1,"""Mình tưởng chăn to mà nhận đc chăn nhỏ  Có 90x120 à  Chất cũng k đc đẹp như chăn trc mình đã mua"" "
7117,train_007118,0,"""""Ai đã xài qua Windows 10 ,sẽ không bỏ nó,để về Windows 7 hay 8 nữa Bởi xài nó rất MƯỢT, nhanh,giao điện lại quá đẹp,tiện lợi Chỉ trừ những máy quá củ, cấu hình quá yếu,mới không xài được thôi """" "
428,train_000428,1,"""Hà Nội ơi , để kỷ niệm đại lễ 1000 năm Thăng Long - Hà Nội , xin hãy làm một việc có ý nghĩa , hãy dành chút tiền để sửa sang vỉa hè xung quanh hồ Hoàn Kiếm với dự án là 40 tỷ đồng đó để xây dựng giúp Đắc Ang một , hai cây cầu đi nhé  "" "
144,train_000144,0,"""Phát sóng mạnh và xa  Đáng mua"" "
4400,train_004400,0,"""Hàng đẹp   Đóng gói chắc chắn cẩn thận"" "
237,train_000237,1,"""Mình mới mua thấy tiện là có thể sạc pin để cầm đi được sử dụng Nhưng vắt đau lắm thay cái cao su của media hoặc unimon thì đỡ đau hơn   Nhưng không tự động thả ra phải nhấn nút cứ hút vào liên tục thôi  Lâu lâu sử dụng thì được "" "
11553,train_011556,0,"""Dép đẹp ghê luôn á<3"" "
